LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu
5001,34.0,1314,2,1,0,2,172,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
11932,92.0,1580,3,0,0,3,0,0,0,RL,Feedr,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
9120,76.0,901,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,ALQ,Gd,TA
2280,24.0,855,3,1,0,2,26,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
14778,,1296,3,1,0,2,108,0,0,RL,PosN,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,BLQ,Gd,Gd
8724,109.0,894,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,BLQ,TA,Po
12900,60.0,1198,0,0,0,2,120,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,GLQ,TA,
16157,,1360,2,1,0,2,168,0,0,RL,Feedr,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,ALQ,Gd,TA
9541,79.0,1502,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
10475,64.0,1694,3,0,0,3,160,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
10852,58.0,959,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,TA
13728,120.0,1127,4,2,0,2,0,90,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Gd,TA
35760,118.0,1930,4,1,0,3,361,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,Gd,Ex,TA,Gd,GLQ,Gd,TA
9880,76.0,1096,3,1,576,1,203,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,Po
9120,76.0,1261,3,1,0,2,0,288,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA
4017,35.0,625,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
18030,138.0,1598,3,1,0,0,122,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Ex,Gd
16560,80.0,952,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,Gd,TA,No,Rec,TA,Gd
10678,85.0,1683,4,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
6951,37.0,876,3,0,0,1,362,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
3950,,818,3,0,0,1,0,0,0,RM,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
7681,54.0,731,3,1,0,1,192,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
8335,77.0,0,3,1,0,0,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,TA,,,,,TA,Gd
11170,,1216,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Wood,TA,TA,Gd,TA,No,LwQ,TA,
5587,64.0,1600,2,1,0,2,162,0,1,RM,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Gd,Gd
15623,160.0,2396,4,2,555,3,171,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,GLQ,Ex,TA
10800,60.0,1120,2,1,0,2,229,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Rec,TA,Gd
35133,50.0,1572,3,2,0,3,0,263,0,RL,Norm,GasA,Grvl,Y,CBlock,TA,TA,TA,TA,Gd,Rec,TA,TA
9738,60.0,784,4,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Gd,TA,TA,No,BLQ,TA,
10615,107.0,978,3,0,0,2,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,Fa,TA,Mn,BLQ,TA,
12461,89.0,1624,2,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Fa
8935,68.0,831,3,0,0,2,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
7500,60.0,994,3,1,0,2,140,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,Gd,TA
32463,,1249,3,1,0,4,439,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Av,BLQ,TA,TA
2645,24.0,776,2,0,0,2,206,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
9600,60.0,702,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Mn,Unf,Gd,
4500,,1224,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Ex,TA,No,GLQ,TA,
9364,80.0,663,4,0,0,1,379,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
8029,51.0,728,3,0,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,
14054,58.0,879,4,1,0,3,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,Gd
8850,65.0,815,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
9100,70.0,1212,3,0,0,2,356,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
11235,75.0,1051,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,Po
9353,71.0,864,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
10400,80.0,866,3,0,0,2,198,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Av,Unf,Gd,
6000,50.0,884,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Fa
9750,75.0,1630,3,1,0,2,74,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
10140,78.0,1056,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,
14684,90.0,2158,3,1,0,3,84,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,Mn,ALQ,Gd,TA
8900,,1056,2,0,0,1,0,0,0,RH,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
9135,70.0,1682,3,0,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
7763,70.0,931,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,Rec,TA,
10182,85.0,1660,3,1,0,2,322,0,1,RL,RRNn,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Mn,GLQ,Gd,Gd
11218,70.0,1055,3,1,0,2,635,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
12134,152.0,559,4,0,0,2,325,0,0,RL,Norm,GasA,Pave,Y,Wood,Gd,TA,Gd,TA,Av,GLQ,TA,
9340,50.0,672,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
10246,,648,0,0,0,1,88,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,Gd,Av,GLQ,TA,
10205,69.0,925,3,0,0,1,150,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,BLQ,TA,
7094,99.0,894,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
8930,68.0,0,4,0,0,2,0,0,0,RM,RRAe,GasA,Pave,Y,Slab,TA,TA,,,,,TA,
8640,72.0,1300,3,0,0,2,135,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,
6240,52.0,0,2,0,0,0,0,0,0,RM,Norm,GasA,Pave,N,Slab,TA,TA,,,,,TA,
1680,21.0,672,3,0,0,0,201,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
7800,66.0,912,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
8250,55.0,952,3,1,0,1,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,TA
10496,78.0,1040,3,1,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,Rec,TA,Gd
10680,89.0,2136,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,TA,Fa,No,LwQ,TA,
15384,60.0,788,3,1,0,2,100,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Gd
10482,65.0,588,3,0,0,1,224,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Av,GLQ,TA,
14598,86.0,894,4,1,0,3,100,0,0,RL,Feedr,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,Unf,Gd,Gd
8872,72.0,912,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,Gd,
8769,65.0,1702,1,1,0,3,0,224,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,No,GLQ,Ex,Gd
7910,70.0,1075,4,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
18890,,1361,4,1,0,2,155,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,GLQ,TA,TA
7728,70.0,1106,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,
9842,70.0,0,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,TA,,,,,TA,
12160,,1188,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
8525,55.0,940,4,0,0,0,0,0,0,RH,Norm,GasA,Pave,N,PConc,TA,TA,TA,TA,Av,Unf,TA,
13132,96.0,747,4,0,0,1,203,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,Gd,TA,Mn,Unf,TA,
2628,36.0,764,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
12393,41.0,847,4,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
13072,63.0,1141,3,0,0,2,0,0,0,RL,RRAe,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,TA,
9037,64.0,1476,2,1,0,2,120,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Ex,Gd
8158,65.0,884,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9849,83.0,1689,3,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
10625,85.0,1053,3,2,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Gd,GLQ,Gd,TA
13891,107.0,2076,2,1,0,3,216,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,Gd,Gd,GLQ,Ex,Gd
11435,,792,3,2,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,Gd
12090,78.0,585,3,1,0,2,268,147,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,Unf,TA,TA
8125,65.0,756,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
12328,,1012,3,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,GLQ,TA,
9600,60.0,735,3,1,0,2,0,0,0,RM,Norm,OthW,Pave,N,BrkTil,TA,TA,Gd,TA,No,Rec,TA,Gd
7200,60.0,876,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
11160,93.0,2110,3,2,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,ALQ,Ex,TA
3136,,1405,2,1,0,2,148,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
9858,62.0,864,3,0,0,1,33,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
17542,,1192,3,2,0,2,220,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,Gd,LwQ,Gd,Gd
6931,60.0,746,3,1,0,2,178,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
6240,52.0,884,3,1,0,1,0,120,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,Fa,No,LwQ,TA,Gd
14303,91.0,1986,2,1,0,2,262,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,TA
4060,56.0,864,2,0,0,0,0,0,0,RL,Feedr,GasA,Pave,Y,PConc,TA,TA,Fa,TA,No,Unf,TA,
9587,59.0,856,2,0,0,2,212,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,
9750,65.0,1054,3,0,0,2,180,80,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,
24682,,841,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA
9600,80.0,1050,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
11250,,1104,5,2,0,1,120,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,Unf,TA,TA
13515,60.0,764,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,Gd
4060,34.0,1405,2,0,0,2,144,0,0,RH,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
3735,35.0,691,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
10120,60.0,925,4,1,0,1,0,0,0,RM,Feedr,GasA,Pave,N,CBlock,Fa,TA,TA,TA,No,Unf,TA,Gd
13214,89.0,2002,3,1,0,3,144,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,Unf,Ex,Gd
14100,,728,4,2,0,3,314,0,1,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Mn,Rec,Gd,Gd
11344,78.0,874,3,0,0,1,0,0,0,RL,Feedr,GasW,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
23595,,1332,0,1,0,2,268,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,TA
9156,,1489,3,1,0,2,0,0,0,RL,PosN,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Gd,Gd
13526,,935,3,0,0,1,180,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
11512,124.0,1019,2,1,0,1,0,163,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,Ex,Gd
5362,53.0,661,3,1,0,2,242,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,Gd
11345,95.0,928,4,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
12936,,723,3,1,0,2,294,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,Gd,No,BLQ,TA,TA
17871,,1680,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,ALQ,TA,Gd
9473,75.0,1128,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
7500,60.0,698,2,0,0,2,30,0,0,C (all),Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,Unf,TA,
9808,67.0,1573,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
8049,50.0,1309,2,1,0,2,0,90,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
8800,61.0,1040,3,0,0,2,0,288,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Mn,LwQ,Gd,
9400,94.0,912,4,0,0,0,128,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,Unf,TA,
9638,50.0,804,4,1,0,1,272,116,0,RL,Feedr,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,Gd,Gd
6000,50.0,780,4,1,0,1,45,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,Fa,TA,TA,No,Unf,TA,Gd
9790,,1328,3,2,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,Gd
36500,,1624,4,0,0,2,168,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Av,Rec,TA,
5664,40.0,1501,2,1,0,2,212,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Ex,Ex
11065,86.0,1085,3,1,0,3,177,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,Unf,Ex,Gd
14112,,1152,3,1,0,2,227,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Av,GLQ,TA,Gd
1680,21.0,630,3,0,0,1,185,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
6600,60.0,994,4,0,0,1,0,0,0,RM,Norm,GasA,Pave,N,Stone,TA,TA,TA,TA,No,Unf,TA,
10140,78.0,832,4,1,0,2,0,259,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,TA
8172,60.0,864,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
8400,70.0,1052,3,0,0,1,356,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,BLQ,TA,
8700,80.0,1120,3,0,0,2,192,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Mn,ALQ,TA,
3675,35.0,547,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,GLQ,TA,
63887,313.0,6110,3,3,480,2,214,0,0,RL,Feedr,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Ex,Gd
7500,75.0,1246,3,0,0,1,218,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,Gd,
10762,,978,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
7500,,771,3,2,0,1,0,224,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Gd,Gd
10120,92.0,1165,4,1,0,3,309,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
8688,73.0,1616,3,0,0,3,208,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
3363,32.0,976,3,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
13173,108.0,1652,2,2,0,2,404,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,GLQ,Ex,Ex
6955,48.0,1368,2,1,0,2,132,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
8072,60.0,990,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,Gd,Gd,No,ALQ,TA,
12000,100.0,924,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,Gd,
7153,,1278,3,0,0,2,112,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,GLQ,Gd,
17500,100.0,1902,3,2,0,2,0,0,1,RL,PosA,GasA,Pave,Y,PConc,Gd,Gd,Gd,TA,Av,GLQ,Ex,TA
8814,68.0,1274,3,0,0,2,264,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9572,,1453,4,1,0,2,500,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,GLQ,Gd,Ex
14774,108.0,1393,4,1,0,3,668,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
8190,60.0,948,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,TA
11075,85.0,952,4,2,0,2,280,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Fa,TA,Mn,ALQ,TA,Gd
10226,61.0,1622,3,1,0,3,172,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,Unf,Ex,Gd
4230,47.0,1352,2,1,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,Gd,No,Unf,Gd,Gd
14781,,1753,3,1,0,3,198,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,Unf,Gd,TA
10215,75.0,864,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,TA,
8400,70.0,1478,3,2,0,2,114,216,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,Gd
6627,,0,2,0,0,1,0,0,0,RL,Feedr,Floor,Pave,N,CBlock,TA,TA,,,,,TA,
10186,107.0,750,3,1,0,2,240,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
5330,50.0,420,2,0,0,0,164,0,0,RL,Norm,GasA,Pave,Y,CBlock,Fa,TA,TA,TA,No,LwQ,Fa,
9986,75.0,1795,2,1,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,Unf,Gd,Gd
3636,40.0,796,2,0,0,0,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,Fa,No,Unf,TA,
4270,70.0,544,3,0,0,0,0,0,0,RH,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Rec,Gd,
6600,60.0,816,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,TA,TA,No,ALQ,Gd,Ex
10440,60.0,1510,5,2,0,2,0,480,1,RM,Norm,GasW,Pave,Y,BrkTil,Gd,Gd,Gd,TA,No,LwQ,TA,TA
9084,63.0,935,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA
10000,85.0,1588,3,1,0,3,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,Av,Unf,Gd,Gd
10780,55.0,911,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,
8877,67.0,816,2,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,ALQ,TA,Gd
7200,60.0,803,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Gd,
2368,24.0,765,3,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
9650,80.0,1350,2,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
9246,87.0,1656,4,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
4118,153.0,693,2,0,0,0,0,0,0,RM,Feedr,Grav,Pave,N,CBlock,TA,TA,TA,TA,No,Unf,Fa,
13450,95.0,916,3,0,0,2,146,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9560,120.0,864,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Mn,Rec,TA,
8294,70.0,858,3,0,0,4,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
13695,66.0,1114,3,0,0,2,0,0,0,RL,RRAe,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,Gd,
9375,,1284,3,1,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
7558,57.0,896,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,TA
11103,85.0,728,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
6000,50.0,960,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,Fa,
20781,,1568,3,1,0,2,0,0,1,RL,PosN,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Gd
15306,93.0,1732,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,Gd
16196,,1482,3,1,0,2,402,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,Fa
5250,50.0,684,4,0,0,0,0,0,0,RM,Norm,OthW,Pave,N,BrkTil,TA,Gd,TA,Fa,No,LwQ,TA,
11643,91.0,1248,6,0,0,4,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
